,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,b,Q_t_hat
17055,e9edf67a-2795-4954-b5da-1f21017ac747,W1,3,0.0,0.0,407.6920527437043,1.0,4.0,0.7420764090716474,2.9683056362865896,0,0.08713230449747902
17056,ea0ad39b-8c9f-402f-b961-d82d5a108502,W2,0,42859.0,38572.911471884894,815.8624741681432,1.0,2.0,0.8000119739570025,1.600023947914005,1,0.1743668463706226
17057,ea0ad39b-8c9f-402f-b961-d82d5a108502,W2,1,42859.0,38572.87074540788,815.8616315937431,1.0,2.0,0.8000113812711545,1.600022762542309,0,0.17436666629487993
17058,ea0ad39b-8c9f-402f-b961-d82d5a108502,W2,2,42859.0,13785.033955373006,235.76275611438257,0.0,2.0,0.4738807489893928,0.9477614979787856,0,0.050387423832952034
17059,ea0ad39b-8c9f-402f-b961-d82d5a108502,W2,3,42859.0,38572.911471884894,407.9312370840716,1.0,2.0,0.8000119739570025,1.600023947914005,0,0.0871834231853113
17060,ea0d72f6-c9aa-4720-936b-fdddb64fee18,RC,0,180017.0,145195.3489833926,708.2984076182302,0.0,0.0,0.0,0.0,1,0.1513781593541847
17061,ea0d72f6-c9aa-4720-936b-fdddb64fee18,RC,1,180017.0,140763.44833474903,680.1803503139881,0.0,0.0,0.0,0.0,0,0.1453687433883283
17062,ea0d72f6-c9aa-4720-936b-fdddb64fee18,RC,2,180017.0,101182.07258091876,452.333322254278,0.0,0.0,0.0,0.0,0,0.0966730759252571
17063,ea0d72f6-c9aa-4720-936b-fdddb64fee18,RC,3,180017.0,145195.3489833926,354.1492038091151,0.0,0.0,0.0,0.0,0,0.07568907967709235
17064,ea23e2bf-cfe0-4865-a852-ce0c73e0f5b8,RC,0,332972.0,219998.49753720668,547.407482541019,0.0,0.0,0.0,0.0,1,0.1169924091773924
17065,ea23e2bf-cfe0-4865-a852-ce0c73e0f5b8,RC,1,332972.0,201398.78092101004,487.1839011580609,0.0,0.0,0.0,0.0,0,0.1041213723355548
17066,ea23e2bf-cfe0-4865-a852-ce0c73e0f5b8,RC,2,332972.0,184560.36449428365,444.7107672747661,0.0,0.0,0.0,0.0,0,0.09504397676314728
17067,ea23e2bf-cfe0-4865-a852-ce0c73e0f5b8,RC,3,332972.0,219998.49753720668,273.7037412705095,0.0,0.0,0.0,0.0,0,0.0584962045886962
17068,ea336a99-caf9-45a4-9d40-7c522d6563c1,W1,0,45154.0,40630.75919929224,815.6835937906267,0.0,0.0,0.8825918746342928,0.0,1,0.17432861589883022
17069,ea336a99-caf9-45a4-9d40-7c522d6563c1,W1,1,45154.0,40627.42712965125,815.607080698342,0.0,0.0,0.8825549415440402,0.0,0,0.17431226345337508
17070,ea336a99-caf9-45a4-9d40-7c522d6563c1,W1,2,45154.0,27814.72060058153,516.0862969155197,0.0,0.0,0.761325175297265,0.0,0,0.11029841780626623
17071,ea336a99-caf9-45a4-9d40-7c522d6563c1,W1,3,45154.0,40630.75919929224,407.8417968953133,0.0,0.0,0.8825918746342928,0.0,0,0.08716430794941511
17072,ea37e4ef-35f1-48de-aa15-fb834f76420a,W1,0,64810.0,58320.95189110155,815.7358075051835,1.0,3.0,0.8447744333146517,2.534323299943955,1,0.17433977505988107
17073,ea37e4ef-35f1-48de-aa15-fb834f76420a,W1,1,64810.0,58317.531722635664,815.6810903650455,1.0,3.0,0.8447478368090353,2.534243510427106,0,0.17432808086451068
17074,ea37e4ef-35f1-48de-aa15-fb834f76420a,W1,2,64810.0,39922.75417734174,516.0862969155197,1.0,3.0,0.6998206901570306,2.099462070471092,0,0.11029841780626623
17075,ea37e4ef-35f1-48de-aa15-fb834f76420a,W1,3,64810.0,58320.95189110155,407.86790375259176,1.0,3.0,0.8447744333146517,2.534323299943955,0,0.08716988752994054
17076,ea3d6ab8-87c2-4e22-b6d1-772ad214dcb4,W1,0,112211.0,100989.89371876192,815.8668271213606,1.0,1.0,0.7814194152291802,0.7814194152291802,1,0.17436777668761716
17077,ea3d6ab8-87c2-4e22-b6d1-772ad214dcb4,W1,1,112211.0,100989.89104945256,815.8668024563455,1.0,1.0,0.7814194022027229,0.7814194022027229,0,0.1743677714161884
17078,ea3d6ab8-87c2-4e22-b6d1-772ad214dcb4,W1,2,112211.0,69121.61964193326,516.0862969155197,1.0,1.0,0.6291517466745963,0.6291517466745963,0,0.11029841780626623
17079,ea3d6ab8-87c2-4e22-b6d1-772ad214dcb4,W1,3,112211.0,100989.89371876192,407.9334135606803,1.0,1.0,0.7814194152291802,0.7814194152291802,0,0.08718388834380858
17080,ea6e4cf6-617a-4e20-82f5-750e960d14b8,RC,0,137385.0,111305.93951427138,712.4156792662898,0.0,0.0,0.0,0.0,1,0.1522581062761893
17081,ea6e4cf6-617a-4e20-82f5-750e960d14b8,RC,1,137385.0,108033.91147338612,685.1917220467725,0.0,0.0,0.0,0.0,0,0.14643977816772227
17082,ea6e4cf6-617a-4e20-82f5-750e960d14b8,RC,2,137385.0,77219.92390457304,452.333322254278,0.0,0.0,0.0,0.0,0,0.0966730759252571
17083,ea6e4cf6-617a-4e20-82f5-750e960d14b8,RC,3,137385.0,111305.93951427138,356.2078396331449,0.0,0.0,0.0,0.0,0,0.07612905313809465
17084,ea980cf5-bb66-4cef-b4fa-987afd0b9f72,RC,0,299240.0,261653.8635192342,786.2405949037578,0.0,0.0,0.0,0.0,1,0.168036032251284
17085,ea980cf5-bb66-4cef-b4fa-987afd0b9f72,RC,1,299240.0,258214.0519981574,772.9319370454776,0.0,0.0,0.0,0.0,0,0.1651916941751395
17086,ea980cf5-bb66-4cef-b4fa-987afd0b9f72,RC,2,299240.0,178820.22175470003,492.0688294110734,0.0,0.0,0.0,0.0,0,0.10516538350311465
17087,ea980cf5-bb66-4cef-b4fa-987afd0b9f72,RC,3,299240.0,261653.8635192342,393.1202974518789,0.0,0.0,0.0,0.0,0,0.084018016125642
17088,eaa395e7-af19-4e75-bff7-2585066bc362,RC,0,117355.0,102812.31535625333,788.1650208845746,1.0,2.0,0.8531650435218144,1.7063300870436289,1,0.168447322266419
17089,eaa395e7-af19-4e75-bff7-2585066bc362,RC,1,117355.0,100373.33495864867,764.1771424153784,1.0,2.0,0.8453050444882352,1.6906100889764704,0,0.1633206117579351
17090,eaa395e7-af19-4e75-bff7-2585066bc362,RC,2,117355.0,77164.48826266585,552.2635157532817,1.0,2.0,0.7610672494889417,1.5221344989778833,0,0.11803024487140024
17091,eaa395e7-af19-4e75-bff7-2585066bc362,RC,3,117355.0,102812.31535625333,394.0825104422873,1.0,2.0,0.8531650435218144,1.7063300870436289,0,0.0842236611332095
17092,eab1a3d3-5cd4-4804-884e-2efc1e06a5e0,W1,0,62174.0,55956.59569330808,815.8668130916293,1.0,2.0,0.8706476406048128,1.7412952812096256,1,0.1743677736891706
17093,eab1a3d3-5cd4-4804-884e-2efc1e06a5e0,W1,1,62174.0,55956.59386311269,815.8667825700808,1.0,2.0,0.8706476292441988,1.7412952584883976,0,0.17436776716607838
17094,eab1a3d3-5cd4-4804-884e-2efc1e06a5e0,W1,2,62174.0,38298.98654871232,516.0862969155197,1.0,2.0,0.7628237187899023,1.5256474375798046,0,0.11029841780626623
17095,eab1a3d3-5cd4-4804-884e-2efc1e06a5e0,W1,3,62174.0,55956.59569330808,407.93340654581465,1.0,2.0,0.8706476406048128,1.7412952812096256,0,0.0871838868445853
17096,eac9f56e-250e-4d7b-9543-07bdceb638bd,W1,0,85389.0,76847.95640370478,815.8403877024857,1.0,1.0,0.8787346615363144,0.8787346615363144,1,0.1743621260317345
17097,eac9f56e-250e-4d7b-9543-07bdceb638bd,W1,1,85389.0,76847.04544927497,815.8293262377812,1.0,1.0,0.8787303900344982,0.8787303900344982,0,0.1743597619657579
17098,eac9f56e-250e-4d7b-9543-07bdceb638bd,W1,2,85389.0,52599.352822851935,516.0862969155197,1.0,1.0,0.7752082874033794,0.7752082874033794,0,0.11029841780626623
17099,eac9f56e-250e-4d7b-9543-07bdceb638bd,W1,3,85389.0,76847.95640370478,407.92019385124286,1.0,1.0,0.8787346615363144,0.8787346615363144,0,0.08718106301586726
17100,ead3f1d8-c89a-4905-89c3-a9bb7d2e61ab,W1,0,56233.0,50583.34824599066,815.3722355550632,1.0,0.0,0.8398749517799133,0.0,1,0.17426207214256534
17101,ead3f1d8-c89a-4905-89c3-a9bb7d2e61ab,W1,1,56233.0,50572.14966018371,815.1657499208832,1.0,0.0,0.8397699257760903,0.0,0,0.17421794185101158
17102,ead3f1d8-c89a-4905-89c3-a9bb7d2e61ab,W1,2,56233.0,34639.34941605398,516.0862969155197,1.0,0.0,0.6901275158496089,0.0,0,0.11029841780626623
17103,ead3f1d8-c89a-4905-89c3-a9bb7d2e61ab,W1,3,56233.0,50583.34824599066,407.6861177775316,1.0,0.0,0.8398749517799133,0.0,0,0.08713103607128267
17104,ead61ff0-7aad-4a58-820b-8c79e972dd5c,W2,0,163432.0,146950.43690123965,815.0177281581921,0.0,4.0,0.8437855500180966,3.3751422000723865,1,0.17418630650955164
17105,ead61ff0-7aad-4a58-820b-8c79e972dd5c,W2,1,163432.0,146920.54723965627,814.8555630738284,0.0,4.0,0.8436878650677235,3.374751460270894,0,0.1741516484449302
17106,ead61ff0-7aad-4a58-820b-8c79e972dd5c,W2,2,163432.0,52565.75443651324,235.76275611438257,0.0,4.0,0.5632311114010166,2.2529244456040662,0,0.050387423832952034
17107,ead61ff0-7aad-4a58-820b-8c79e972dd5c,W2,3,163432.0,146950.43690123965,407.508864079096,0.0,4.0,0.8437855500180966,3.3751422000723865,0,0.0870931532547758
17108,eae1c8c2-545e-4093-8297-46025e710542,W1,0,78183.0,70223.40073018975,813.9576632994898,0.0,0.0,0.0,0.0,1,0.17395974851453083
17109,eae1c8c2-545e-4093-8297-46025e710542,W1,1,78183.0,70162.86259518749,813.1532529784504,0.0,0.0,0.0,0.0,0,0.17378782923241085
17110,eae1c8c2-545e-4093-8297-46025e710542,W1,2,78183.0,48504.46147150436,520.4933273591503,0.0,0.0,0.0,0.0,0,0.1112402922332016
17111,eae1c8c2-545e-4093-8297-46025e710542,W1,3,78183.0,70223.40073018975,406.9788316497449,0.0,0.0,0.0,0.0,0,0.08697987425726542
17112,eae7245c-8511-4393-b78f-a40ce88f3f04,W1,0,73904.0,66381.87401811146,813.9930721314631,0.0,1.0,0.860655040696766,0.860655040696766,1,0.17396731612127872
17113,eae7245c-8511-4393-b78f-a40ce88f3f04,W1,1,73904.0,66356.62018815133,813.6341486109797,0.0,1.0,0.8605273637785004,0.8605273637785004,0,0.17389060667043804
17114,eae7245c-8511-4393-b78f-a40ce88f3f04,W1,2,73904.0,41745.089709625085,463.5325739152804,0.0,1.0,0.7321815138894159,0.7321815138894159,0,0.09906658985152392
17115,eae7245c-8511-4393-b78f-a40ce88f3f04,W1,3,73904.0,66381.87401811146,406.9965360657316,0.0,1.0,0.860655040696766,0.860655040696766,0,0.08698365806063937
17116,eaedd5d8-bf18-4462-b00e-8b5561f3aea6,W2,0,198198.0,53583.03993452811,189.5641196838804,1.0,1.0,0.5116441306231782,0.5116441306231782,1,0.04051381057573849
17117,eaedd5d8-bf18-4462-b00e-8b5561f3aea6,W2,1,198198.0,40538.99067437419,131.08088908047034,0.0,1.0,0.4737658793428448,0.4737658793428448,0,0.028014723034937024
17118,eaedd5d8-bf18-4462-b00e-8b5561f3aea6,W2,2,198198.0,53583.03993452811,189.5641196838804,1.0,1.0,0.5116441306231782,0.5116441306231782,0,0.04051381057573849
17119,eaedd5d8-bf18-4462-b00e-8b5561f3aea6,W2,3,198198.0,53583.03993452811,94.7820598419402,1.0,1.0,0.5116441306231782,0.5116441306231782,0,0.020256905287869244
17120,eb0001bd-abb3-4165-8b12-3b3920ff5df4,RC,0,219067.0,179460.9583973695,722.7297996856094,0.0,0.0,0.0,0.0,1,0.15446244917409901
17121,eb0001bd-abb3-4165-8b12-3b3920ff5df4,RC,1,219067.0,174689.29856604518,697.7815453812746,0.0,0.0,0.0,0.0,0,0.14913048629648953
17122,eb0001bd-abb3-4165-8b12-3b3920ff5df4,RC,2,219067.0,123130.88816102996,452.333322254278,0.0,0.0,0.0,0.0,0,0.0966730759252571
17123,eb0001bd-abb3-4165-8b12-3b3920ff5df4,RC,3,219067.0,179460.9583973695,361.3648998428047,0.0,0.0,0.0,0.0,0,0.07723122458704951
17124,eb0056b5-1b41-4ea0-9c57-b9192936fe43,W1,0,46194.0,41569.76152883288,815.7563249683636,1.0,1.0,0.8421109549879361,0.8421109549879361,1,0.17434416007017817
17125,eb0056b5-1b41-4ea0-9c57-b9192936fe43,W1,1,46194.0,41567.70534560801,815.7101725827052,1.0,1.0,0.8420878302865231,0.8420878302865231,0,0.1743342963416767
17126,eb0056b5-1b41-4ea0-9c57-b9192936fe43,W1,2,46194.0,28455.35729776461,516.0862969155197,1.0,1.0,0.6927309137281374,0.6927309137281374,0,0.11029841780626623
17127,eb0056b5-1b41-4ea0-9c57-b9192936fe43,W1,3,46194.0,41569.76152883288,407.8781624841818,1.0,1.0,0.8421109549879361,0.8421109549879361,0,0.08717208003508908
17128,eb05437e-738e-4881-8cc4-18f8cc2a0053,W1,0,134250.0,120824.92568964604,815.8663019357464,1.0,2.0,0.8652233762600691,1.7304467525201381,1,0.17436766444448523
17129,eb05437e-738e-4881-8cc4-18f8cc2a0053,W1,1,134250.0,120824.89411031076,815.8660580386651,1.0,2.0,0.8652232810424948,1.7304465620849896,0,0.17436761231858625
17130,eb05437e-738e-4881-8cc4-18f8cc2a0053,W1,2,134250.0,82697.57365079662,516.0862969155197,1.0,2.0,0.753608842770974,1.507217685541948,0,0.11029841780626623
17131,eb05437e-738e-4881-8cc4-18f8cc2a0053,W1,3,134250.0,120824.92568964604,407.9331509678732,1.0,2.0,0.8652233762600691,1.7304467525201381,0,0.08718383222224262
17132,eb087b87-c61d-4511-af19-5bd5c4ffe22a,W1,0,11286.0,10157.219915788552,815.850132327397,1.0,0.0,0.8545613175501869,0.0,1,0.17436420866155097
17133,eb087b87-c61d-4511-af19-5bd5c4ffe22a,W1,1,11286.0,10157.219915788552,815.850132327397,1.0,0.0,0.8545613175501869,0.0,0,0.17436420866155097
17134,eb087b87-c61d-4511-af19-5bd5c4ffe22a,W1,2,11286.0,5590.015368952608,390.9466964458583,1.0,0.0,0.6546710290139385,0.0,0,0.08355347220471432
17135,eb087b87-c61d-4511-af19-5bd5c4ffe22a,W1,3,11286.0,10157.219915788552,407.9250661636985,1.0,0.0,0.8545613175501869,0.0,0,0.08718210433077549
17136,eb0f2fe5-681a-40b9-8e39-a92ab378947a,W1,0,62712.0,56440.789080439376,815.8667024126356,1.0,0.0,0.8527248225257431,0.0,1,0.17436775003475863
17137,eb0f2fe5-681a-40b9-8e39-a92ab378947a,W1,1,62712.0,56440.78444000304,815.8666256895467,1.0,0.0,0.8527247848719072,0.0,0,0.17436773363743252
17138,eb0f2fe5-681a-40b9-8e39-a92ab378947a,W1,2,62712.0,38630.39284013972,516.0862969155197,1.0,0.0,0.715187818626005,0.0,0,0.11029841780626623
17139,eb0f2fe5-681a-40b9-8e39-a92ab378947a,W1,3,62712.0,56440.789080439376,407.9333512063178,1.0,0.0,0.8527248225257431,0.0,0,0.08718387501737931
17140,eb27d03e-2ccb-499e-b3b5-0045dbd9b520,W1,0,46386.0,41738.16461061649,815.6567269146091,1.0,3.0,0.840263295525225,2.5207898865756753,1,0.17432287388643067
17141,eb27d03e-2ccb-499e-b3b5-0045dbd9b520,W1,1,46386.0,41734.2398889287,815.5689985860793,1.0,3.0,0.8402178715144465,2.5206536145433396,0,0.17430412451080984
17142,eb27d03e-2ccb-499e-b3b5-0045dbd9b520,W1,2,46386.0,28573.6286880138,516.0862969155197,1.0,3.0,0.6938301751740334,2.0814905255221,0,0.11029841780626623
17143,eb27d03e-2ccb-499e-b3b5-0045dbd9b520,W1,3,46386.0,41738.16461061649,407.8283634573045,1.0,3.0,0.840263295525225,2.5207898865756753,0,0.08716143694321532
17144,eb2e83cb-e37c-4e0f-af06-b2e6d433fac2,W2,0,240216.0,216194.307082224,815.8664982344726,0.0,0.0,0.0,0.0,1,0.17436770639762184
17145,eb2e83cb-e37c-4e0f-af06-b2e6d433fac2,W2,1,240216.0,216194.28700981376,815.8664241425196,0.0,0.0,0.0,0.0,0,0.1743676905626244
17146,eb2e83cb-e37c-4e0f-af06-b2e6d433fac2,W2,2,240216.0,77262.31868741412,235.76275611438257,0.0,0.0,0.0,0.0,0,0.050387423832952034
17147,eb2e83cb-e37c-4e0f-af06-b2e6d433fac2,W2,3,240216.0,216194.307082224,407.9332491172363,0.0,0.0,0.0,0.0,0,0.08718385319881092
17148,eb32720d-6215-48bb-b398-8f80297c12ad,RC,0,120574.0,105292.4272149034,784.906848901076,0.0,0.0,0.0,0.0,1,0.16775098288118745
17149,eb32720d-6215-48bb-b398-8f80297c12ad,RC,1,120574.0,102508.5628915125,758.2711401023674,0.0,0.0,0.0,0.0,0,0.16205837574318604
17150,eb32720d-6215-48bb-b398-8f80297c12ad,RC,2,120574.0,79679.65054540952,555.6390268896671,0.0,0.0,0.0,0.0,0,0.11875166208370744
17151,eb32720d-6215-48bb-b398-8f80297c12ad,RC,3,120574.0,105292.4272149034,392.453424450538,0.0,0.0,0.0,0.0,0,0.08387549144059372
17152,eb42c69e-e933-473f-af94-67e2e4c4da66,RC,0,128261.0,111150.14685498276,777.2183753325372,0.0,0.0,0.0,0.0,1,0.16610779554018748
17153,eb42c69e-e933-473f-af94-67e2e4c4da66,RC,1,128261.0,107538.33085590112,744.7826372739281,0.0,0.0,0.0,0.0,0,0.1591756010416602
17154,eb42c69e-e933-473f-af94-67e2e4c4da66,RC,2,128261.0,84759.49755838547,555.6390268896671,0.0,0.0,0.0,0.0,0,0.11875166208370744
17155,eb42c69e-e933-473f-af94-67e2e4c4da66,RC,3,128261.0,111150.14685498276,388.6091876662686,0.0,0.0,0.0,0.0,0,0.08305389777009374
17156,eb5e2b86-49ac-4857-863b-96ff891c7c9b,RC,0,420290.0,370786.9185706189,795.2554469915468,1.0,0.0,0.7585020634774188,0.0,1,0.16996269437733422
17157,eb5e2b86-49ac-4857-863b-96ff891c7c9b,RC,1,420290.0,364064.2454922014,776.7640107963587,1.0,0.0,0.7484612392961262,0.0,0,0.1660106883514338
17158,eb5e2b86-49ac-4857-863b-96ff891c7c9b,RC,2,420290.0,277742.7996726505,555.6390268896671,1.0,0.0,0.6308315562223532,0.0,0,0.11875166208370744
17159,eb5e2b86-49ac-4857-863b-96ff891c7c9b,RC,3,420290.0,370786.9185706189,397.6277234957734,1.0,0.0,0.7585020634774188,0.0,0,0.08498134718866711
17160,eb75ddab-c471-498f-91d5-30784cfde168,W1,0,80334.0,72300.55961953482,815.8663556264501,0.0,2.0,0.7973676238998413,1.5947352477996826,1,0.17436767591930968
17161,eb75ddab-c471-498f-91d5-30784cfde168,W1,1,80334.0,72300.54245923103,815.866134141871,0.0,2.0,0.7973675014243717,1.5947350028487435,0,0.17436762858343044
17162,eb75ddab-c471-498f-91d5-30784cfde168,W1,2,80334.0,49485.48887644764,516.0862969155197,0.0,2.0,0.6483403723404151,1.2966807446808302,0,0.11029841780626623
17163,eb75ddab-c471-498f-91d5-30784cfde168,W1,3,80334.0,72300.55961953482,407.933177813225,0.0,2.0,0.7973676238998413,1.5947352477996826,0,0.08718383795965483
17164,eb7c2aca-2748-462c-af86-41b4b182e640,W1,0,93617.0,84255.25172768906,815.8663419264768,1.0,0.0,0.7535538652950781,0.0,1,0.17436767299133935
17165,eb7c2aca-2748-462c-af86-41b4b182e640,W1,1,93617.0,84255.23121362324,815.8661147230185,1.0,0.0,0.7535537507720036,0.0,0,0.17436762443321618
17166,eb7c2aca-2748-462c-af86-41b4b182e640,W1,2,93617.0,57667.77469248884,516.0862969155197,1.0,0.0,0.5925804803737083,0.0,0,0.11029841780626623
17167,eb7c2aca-2748-462c-af86-41b4b182e640,W1,3,93617.0,84255.25172768906,407.9331709632384,1.0,0.0,0.7535538652950781,0.0,0,0.08718383649566967
17168,eb932a59-2e2f-485a-96ea-e3c62b4f56cb,W2,0,37132.0,33418.511292494964,815.8590876362524,1.0,0.0,0.7549319298734478,0.0,1,0.17436612259804496
17169,eb932a59-2e2f-485a-96ea-e3c62b4f56cb,W2,1,37132.0,33418.44892492948,815.8575983303876,1.0,0.0,0.7549310834747907,0.0,0,0.17436580430228418
17170,eb932a59-2e2f-485a-96ea-e3c62b4f56cb,W2,2,37132.0,11943.01968853474,235.76275611438257,0.0,0.0,0.4292582091822495,0.0,0,0.050387423832952034
17171,eb932a59-2e2f-485a-96ea-e3c62b4f56cb,W2,3,37132.0,33418.511292494964,407.9295438181262,1.0,0.0,0.7549319298734478,0.0,0,0.08718306129902248
17172,ebaac3ba-b67d-4147-a6ff-024d214c4fb8,W1,0,38887.0,34980.53949011206,815.3844054032896,0.0,0.0,0.8353456451056774,0.0,1,0.1742646730932442
17173,ebaac3ba-b67d-4147-a6ff-024d214c4fb8,W1,1,38887.0,34972.93019286127,815.1811224145135,0.0,0.0,0.8352418068424213,0.0,0,0.1742212272738862
17174,ebaac3ba-b67d-4147-a6ff-024d214c4fb8,W1,2,38887.0,24125.359646501027,520.4933273591503,0.0,0.0,0.6895370433350343,0.0,0,0.1112402922332016
17175,ebaac3ba-b67d-4147-a6ff-024d214c4fb8,W1,3,38887.0,34980.53949011206,407.6922027016448,0.0,0.0,0.8353456451056774,0.0,0,0.0871323365466221
17176,ebb5b4ab-d04b-4ea6-b285-8eb11c0b9a87,W2,0,192601.0,49809.0240519582,180.59976197630004,1.0,1.0,0.5079959459509089,0.5079959459509089,1,0.038597940153088275
17177,ebb5b4ab-d04b-4ea6-b285-8eb11c0b9a87,W2,1,192601.0,37171.29327189996,122.12104142248717,1.0,1.0,0.470094910874316,0.470094910874316,0,0.026099816504057953
17178,ebb5b4ab-d04b-4ea6-b285-8eb11c0b9a87,W2,2,192601.0,49809.0240519582,180.59976197630004,1.0,1.0,0.5079959459509089,0.5079959459509089,0,0.038597940153088275
17179,ebb5b4ab-d04b-4ea6-b285-8eb11c0b9a87,W2,3,192601.0,49809.0240519582,90.29988098815002,1.0,1.0,0.5079959459509089,0.5079959459509089,0,0.019298970076544138
17180,ebb84a98-c88c-40fd-9289-8d59ec3c8142,RC,0,2249593.0,1402728.5470150588,527.9160902792357,1.0,1.0,0.6380230503831082,0.6380230503831082,1,0.1128266916604479
17181,ebb84a98-c88c-40fd-9289-8d59ec3c8142,RC,1,2249593.0,1212751.080229214,443.65145093281217,1.0,1.0,0.5935614797437719,0.5935614797437719,0,0.09481757874178504
17182,ebb84a98-c88c-40fd-9289-8d59ec3c8142,RC,2,2249593.0,990879.1800471324,344.21869362859394,1.0,1.0,0.5410364355503211,0.5410364355503211,0,0.07356672229719896
17183,ebb84a98-c88c-40fd-9289-8d59ec3c8142,RC,3,2249593.0,1402728.5470150588,263.95804513961787,1.0,1.0,0.6380230503831082,0.6380230503831082,0,0.05641334583022395
17184,ebbaa291-7fe8-4d87-bcd8-1f6c8e8ac8c1,W2,0,283683.0,255312.08958090417,815.8577620217301,1.0,0.0,0.7958114227113644,0.0,1,0.174365839286542
17185,ebbaa291-7fe8-4d87-bcd8-1f6c8e8ac8c1,W2,1,283683.0,255311.8167070688,815.8569018466454,1.0,0.0,0.7958108249468921,0.0,0,0.17436565544916552
17186,ebbaa291-7fe8-4d87-bcd8-1f6c8e8ac8c1,W2,2,283683.0,74681.61029764042,184.50084220600652,0.0,0.0,0.4258836320739734,0.0,0,0.03943168245479943
17187,ebbaa291-7fe8-4d87-bcd8-1f6c8e8ac8c1,W2,3,283683.0,255312.08958090417,407.928881010865,1.0,0.0,0.7958114227113644,0.0,0,0.08718291964327099
17188,ebbb206d-f493-4ce6-bdac-6be6cb015bd1,W1,0,2402.0,1356.7831982371652,463.5325739152804,0.0,0.0,0.0,0.0,1,0.09906658985152392
17189,ebbb206d-f493-4ce6-bdac-6be6cb015bd1,W1,1,2402.0,1202.4495038869438,396.0439829547124,0.0,0.0,0.0,0.0,0,0.08464286876570046
17190,ebbb206d-f493-4ce6-bdac-6be6cb015bd1,W1,2,2402.0,1356.7831982371652,463.5325739152804,0.0,0.0,0.0,0.0,0,0.09906658985152392
17191,ebbb206d-f493-4ce6-bdac-6be6cb015bd1,W1,3,2402.0,1356.7831982371652,231.7662869576402,0.0,0.0,0.0,0.0,0,0.04953329492576196
17192,ebf15b62-5aeb-4acb-bb97-87d66e900f38,W1,0,103278.0,92779.2803406747,814.1094802018912,1.0,0.0,0.854012146406787,0.0,1,0.1739921949565914
17193,ebf15b62-5aeb-4acb-bb97-87d66e900f38,W1,1,103278.0,92736.63950815232,813.6933097606301,1.0,0.0,0.8537863323986499,0.0,0,0.1739032506434345
17194,ebf15b62-5aeb-4acb-bb97-87d66e900f38,W1,2,103278.0,59937.33418427952,476.4266550712868,1.0,0.0,0.7034792847429115,0.0,0,0.10182232422981125
17195,ebf15b62-5aeb-4acb-bb97-87d66e900f38,W1,3,103278.0,92779.2803406747,407.0547401009456,1.0,0.0,0.854012146406787,0.0,0,0.0869960974782957
17196,ec016e99-5ca6-416a-8c9d-49cab3d77cf2,W2,0,108982.0,98083.5563214879,815.864643525548,0.0,0.0,0.8537727454544719,0.0,1,0.17436731000759734
17197,ec016e99-5ca6-416a-8c9d-49cab3d77cf2,W2,1,108982.0,98083.50368123678,815.8642152368357,0.0,0.0,0.8537724775277781,0.0,0,0.17436721847335662
17198,ec016e99-5ca6-416a-8c9d-49cab3d77cf2,W2,2,108982.0,35052.627698370496,235.76275611438257,0.0,0.0,0.5598737913134774,0.0,0,0.050387423832952034
17199,ec016e99-5ca6-416a-8c9d-49cab3d77cf2,W2,3,108982.0,98083.5563214879,407.932321762774,0.0,0.0,0.8537727454544719,0.0,0,0.08718365500379867
17200,ec1ec0c4-edfb-4582-ae8e-e27ec48158db,RC,0,224897.0,176127.20280611282,681.6970542133278,1.0,0.0,0.8063106384849341,0.0,1,0.1456928946811985
17201,ec1ec0c4-edfb-4582-ae8e-e27ec48158db,RC,1,224897.0,169445.31451845475,647.9663612748716,1.0,0.0,0.7941925825044529,0.0,0,0.13848394128550365
17202,ec1ec0c4-edfb-4582-ae8e-e27ec48158db,RC,2,224897.0,126407.75358566629,452.333322254278,1.0,0.0,0.7091833978505997,0.0,0,0.0966730759252571
17203,ec1ec0c4-edfb-4582-ae8e-e27ec48158db,RC,3,224897.0,176127.20280611282,340.8485271066639,1.0,0.0,0.8063106384849341,0.0,0,0.07284644734059925
17204,ec2a29b5-a8e5-4f60-8a7f-0d59bee3b54c,W1,0,0.0,0.0,811.868407430235,1.0,2.0,0.8157869596269739,1.6315739192539478,1,0.1735132309105012
17205,ec2a29b5-a8e5-4f60-8a7f-0d59bee3b54c,W1,1,0.0,0.0,810.1837337429178,1.0,2.0,0.8149067397850684,1.629813479570137,0,0.17315318096664195
17206,ec2a29b5-a8e5-4f60-8a7f-0d59bee3b54c,W1,2,0.0,0.0,520.4933273591503,0.0,2.0,0.6695916239614157,1.3391832479228314,0,0.1112402922332016
17207,ec2a29b5-a8e5-4f60-8a7f-0d59bee3b54c,W1,3,0.0,0.0,405.9342037151175,1.0,2.0,0.8157869596269739,1.6315739192539478,0,0.0867566154552506
17208,ec53e0f2-9304-4678-8eb9-f1c6bc3d2dec,W1,0,98900.0,89009.97213398044,815.8665887957923,0.0,2.0,0.852605169028984,1.705210338057968,1,0.1743677257524668
17209,ec53e0f2-9304-4678-8eb9-f1c6bc3d2dec,W1,1,98900.0,89009.96029188404,815.8664646447947,0.0,2.0,0.8526051065416215,1.705210213083243,0,0.17436769921880632
